Nom,Masse_Terre,Rayon_Terre,Temp_Etoile_K,Periode_Orbitale_Jours,Distance_AL,Habitable
Synth-Earth-306,2.9359104647482805,1.3394210669835325,5775.853953112211,316.4049585054457,490.1249383906599,1
Synth-Earth-307,2.3568186454392537,1.1168383588349293,5754.297451090299,354.8304632913972,834.2148199949244,1
Synth-Earth-308,1.8069599164670627,0.9721587913511412,4902.16398867663,247.59740552926274,329.87432227385807,1
Synth-Earth-309,2.4242492930034834,0.9974805358640547,4801.446388389413,256.9100416063097,652.0474981827404,1
Synth-Earth-310,2.151976504499788,1.364468794835825,5437.15867518676,321.4842517491202,989.8469199864026,1
Synth-Earth-311,1.216910449722353,1.3814960814702828,4683.421268852056,257.5520149197773,179.94631768978917,1
Synth-Earth-312,0.7836798907511336,1.2479260309277098,4590.808979951907,372.6669882165027,654.6156975989048,1
Synth-Earth-313,3.1713537304934265,1.2069021840137937,5449.388890819137,221.13133580376996,451.2389465248074,1
Synth-Earth-314,3.1832112093810165,1.0290261917034573,5051.8459970468275,332.1314077030519,88.92224780109845,1
Synth-Earth-315,2.822739798315782,1.0525761263576379,5323.915295184369,203.56633648169776,13.533233467737265,1
Synth-Earth-316,1.133965868981767,1.3401372446012063,5022.73717025294,245.11021386203012,560.3512261179097,1
Synth-Earth-317,2.8362529124768887,1.348754611319796,5378.020032182481,295.8950072257999,422.21067852174855,1
Synth-Earth-318,2.8076587993920077,1.1295743516070536,5444.958456218088,360.44097011687103,359.98189035266023,1
Synth-Earth-319,3.045257962326537,1.3733879629121546,4988.098620279164,273.2069755255894,477.8886034711253,1
Synth-Earth-320,0.712569736397329,1.2954882083415122,4864.203860992075,307.76970767195894,101.79532998156421,1
Synth-Earth-321,1.363414321499048,1.238295393630791,5625.0665002457345,256.50300292209505,686.4259009290636,1
Synth-Earth-322,1.3008614709587043,0.972998475208275,4508.792393966555,241.99221414369407,440.7451314660248,1
Synth-Earth-323,3.0349930350796033,1.2764015358309897,4985.745693455941,311.51876903330333,433.69584418715084,1
Synth-Earth-324,3.308615985751511,0.9245939197163533,4512.770128402281,364.0896339124746,21.846472888201973,1
Synth-Earth-325,2.642156997954456,0.9980259603564372,5273.974886375656,259.3135941290871,280.9785034783011,1
Synth-Earth-326,1.9537914214272876,1.364496886439384,5598.91615740446,357.9491314734788,77.59999202044192,1
Synth-Earth-327,2.2551735965949753,1.0555097518865748,5670.820474838214,271.1332329429013,384.8284232147168,1
Synth-Earth-328,2.8962408846941186,1.0056944088110205,5338.602931797575,367.9135489709193,532.4280706601463,1
Synth-Earth-329,1.1911405980719418,1.0264377974950019,5772.436554066115,203.7910102088746,331.24602526962565,1
Synth-Earth-330,3.4609946188865113,1.216547936309202,5759.501379358215,326.85262499826354,459.0381396335014,1
Synth-Earth-331,2.532241801423986,1.3313497474285227,4606.8711724156465,340.2900982577877,180.8855767934411,1
Synth-Earth-332,1.7403735435861565,1.24058047385798,4646.6268059013655,398.38728466102583,911.554476408322,1
Synth-Earth-333,2.8343429686354638,1.3233913007239642,4770.931154341493,276.01698270377875,993.5605364963442,1
Synth-Earth-334,2.8633220293275894,1.096125509675632,5445.516499077411,242.03844380383555,102.37590789722977,1
Synth-Earth-335,2.5578800251073073,1.3109783803430433,5712.226140865517,253.35877907236085,63.42707948676415,1
Synth-Earth-336,2.2103296912177672,1.014905284069792,5516.215909599949,351.9219543742658,530.8950265564182,1
Synth-Earth-337,2.3769160893035037,1.0269764471692922,5469.352719383686,268.8108738432394,106.49236074598129,1
Synth-Earth-338,1.9630740472342079,1.2464765636361856,4758.739711771921,363.7081419044984,512.9925277342587,1
Synth-Earth-339,2.7236774032771462,1.1021183022758065,5144.269221067871,228.37048945956883,907.5463721573867,1
Synth-Earth-340,1.1609215522419012,1.382264646679475,5295.563608479157,436.5237244950639,223.85391304590559,1
Synth-Earth-341,1.8760452640980148,1.2969453181435546,5595.548398732695,209.20420968832428,337.8899169233147,1
Synth-Earth-342,2.0756747939054385,1.2146841913061068,5127.902384613905,447.1729222822614,137.15244187819314,1
Synth-Earth-343,2.9640035830545965,1.2819856408927965,4887.0113929244435,363.06428547791995,372.65809199521624,1
Synth-Earth-344,3.1162051487900557,1.3817621849608792,5104.572883734521,397.31249326029103,813.9608606541694,1
Synth-Earth-345,1.7424454401127787,1.0074586177977591,5758.830259991375,433.9639257560368,369.8476241242359,1
Synth-Earth-346,3.4387515391704833,1.0966753601738726,5733.456507106909,206.6267092656122,564.5839430958498,1
Synth-Earth-347,2.7772428044467965,1.1400220777137635,5160.734244576729,228.2346648380518,237.08342886806705,1
Synth-Earth-348,2.555046613328284,1.3067243690054786,4747.797639103312,370.3216209814599,343.13083462132363,1
Synth-Earth-349,1.6356841841959926,1.321483389345638,4598.470779859433,353.7804264202259,50.376045827570714,1
Synth-Earth-350,1.205936490524737,1.3995655265339357,4658.641331579938,285.03614703005877,387.0306597553471,1
Synth-Earth-351,1.6959089928356321,1.1078047296279274,4679.640172529194,215.10179634766502,427.72117696977307,1
Synth-Earth-352,1.4601518913124358,1.075479271072858,5333.896777815957,303.1759096619397,158.65430459627214,1
Synth-Earth-353,2.4718038266537103,0.9773587806893744,4515.589264206996,237.98562133039283,287.11982414846676,1
Synth-Earth-354,1.1378579203705725,1.3421481174374712,5037.956620366776,448.3693264277763,776.3561722506191,1
Synth-Earth-355,3.075283039449059,1.17257063717878,5574.51044074846,294.0934803935052,610.6707534267109,1
Synth-Earth-356,1.5669640347176057,1.1502782747058007,5098.327074658543,408.7498032145263,268.95519591395225,1
Synth-Earth-357,2.7233481475476786,1.3279862468650294,5617.199313381901,367.5070573570763,362.6521309610094,1
Synth-Earth-358,2.522415888724268,1.0813869153312359,4892.1672350530525,231.04482052540993,655.5995138814317,1
Synth-Earth-359,3.168535031199932,0.9512159125951973,5216.910576403867,332.0052782720181,773.0886848821924,1
Synth-Earth-360,2.306027278705666,1.2072423277403908,5297.485698330838,411.15092969522357,267.1990869867222,1
Synth-Earth-361,1.5426111086218046,1.1440130119919725,5007.3221273520885,420.0579107997852,420.4693196404144,1
Synth-Earth-362,3.159986527919785,1.3227884781956174,5609.474973929789,236.13344112531763,367.66123446676335,1
Synth-Earth-363,2.1796385778125265,0.9946100003882827,5267.523691791083,345.82698305694487,743.0028093804782,1
Synth-Earth-364,0.9725583934066031,1.1493866981013579,5308.100716584451,242.3329849325379,901.5160555467372,1
Synth-Earth-365,1.3369147753613868,1.0065276638675351,5499.859311437674,309.4971862850973,366.0158196471514,1
Synth-Earth-366,2.0257913898271087,1.3561772762276174,4564.753290497441,431.3857820737542,848.9686183413085,1
Synth-Earth-367,3.4830436420329987,1.1519500303614127,5612.4758462024965,280.96520467687446,810.6129662701806,1
Synth-Earth-368,2.8002590602897017,0.9292814673029086,5585.837985516537,225.10985023976252,301.3705502432593,1
Synth-Earth-369,2.7336766002017363,0.9353295659557818,5666.073908340225,229.86420490039794,735.5099814181077,1
Synth-Earth-370,1.4359923440499103,1.0504681449958595,5641.923925211955,415.1004387381432,909.1713580250042,1
Synth-Earth-371,3.317491706286435,0.9182493423145195,4869.339330932353,422.51285120793773,149.79898697588496,1
Synth-Earth-372,2.822230126778053,1.1063533266998125,5515.520056114616,256.7447441905495,441.80523093116443,1
Synth-Earth-373,2.422560570241595,1.0811201555473582,5203.779259189494,273.9957625839037,337.87001230924056,1
Synth-Earth-374,1.5036740638539046,0.9417600421415506,5487.014705867759,422.02054610433913,301.5901540326746,1
Synth-Earth-375,3.0160556097384017,1.0806095989652627,5712.094221569681,242.35654903030968,762.0584885341146,1
Synth-Earth-376,2.663540286245903,1.3683711986275715,4534.9234575902965,299.04849544769536,990.4694620235464,1
Synth-Earth-377,3.0417664132329385,1.2777846516115394,5621.0701751719635,383.8323798295551,318.6975466290961,1
Synth-Earth-378,1.9760950298598812,0.943140927799659,4719.007744535226,439.0881265098117,51.195433719662496,1
Synth-Earth-379,3.4388256151616723,1.0072164509243586,5717.297405844518,273.6832869082623,164.90291209380703,1
Synth-Earth-380,2.8777850745200677,1.3858007022493097,4889.990949189522,260.0736305389325,95.50586525389528,1
Synth-Earth-381,3.372844608332108,1.2276155969679796,4652.691113762728,256.62316896862416,164.9327380491863,1
Synth-Earth-382,1.9402521937338426,1.3214302021379187,5271.966702773079,265.67139916658266,518.6026354306592,1
Synth-Earth-383,1.91640408037909,1.1122517615419536,4689.846680669117,256.26761353657287,841.2879480038969,1
Synth-Earth-384,2.787910726869627,1.2263885105125627,5339.311451653673,423.5921261841681,243.46945893614884,1
Synth-Earth-385,2.2835368814066372,1.3266968336413083,5414.029229505893,243.30322995884768,499.4578071141323,1
Synth-Earth-386,3.2480296483779254,1.0316150926624743,5369.269556504687,349.4499712114599,734.004799516743,1
Synth-Earth-387,1.7341327801953985,1.391139143088161,5710.751409870017,314.3354436182513,442.9307311936431,1
Synth-Earth-388,2.032276740588091,0.9315122304291334,4850.509160723457,294.9921621116398,695.5066638166312,1
Synth-Earth-389,1.2973571537352244,1.32852444754797,5179.492812200048,386.6933059703009,251.42753133020673,1
Synth-Earth-390,3.024367480192729,0.9754479315564057,4590.0914072447,447.3997436294582,149.06278140882634,1
Synth-Earth-391,2.070321653404695,1.1997404792318678,5222.863992027926,316.6536865309488,542.6890821293032,1
Synth-Earth-392,2.9400728903820603,1.0460558189456968,5261.379299840415,359.55713630284856,339.76922363203516,1
Synth-Earth-393,3.452915325531163,0.9406177117128109,5313.092487354875,349.42265643580004,658.4218411465183,1
Synth-Earth-394,1.2481924263995374,1.023349090432768,5512.415186927204,258.94366009149405,53.97134991770588,1
Synth-Earth-395,1.0316836069895883,1.3085275494046915,5673.1700853812345,303.7169935512598,172.60534880333395,1
Synth-Earth-396,2.3532779534752963,1.293944269616434,5711.007659445124,326.4130092422801,459.0096393688051,1
Synth-Earth-397,1.3242714980371129,1.1875171254462527,4944.337649625582,293.7798457161285,201.3953955009438,1
Synth-Earth-398,2.465221384517402,1.05302428390248,4870.308160862023,428.3201551088157,865.6555802726548,1
Synth-Earth-399,1.9810592847182669,0.9961556485715093,4638.457849785238,239.81460443449205,28.67262154703066,1
Synth-Earth-400,3.24619736143325,1.2671856592238675,5221.252695476651,223.54678467077122,545.4400077973822,1
Synth-Earth-401,2.3416192834801537,1.0327290085913008,5651.8020230417915,434.9850383336194,189.23258863860104,1
Synth-Earth-402,2.597498278571849,1.062484729300157,5109.258839784836,271.6912128288648,302.0280623505733,1
Synth-Earth-403,3.190173766813418,1.1527220845678152,4870.898144077281,383.3191063797964,928.8967447361034,1
Synth-Earth-404,3.120003500005029,1.0048286884652256,5466.454264323838,239.48049167547978,150.32680230948114,1
Synth-Earth-405,3.054626909079639,1.0685921437837214,5729.329239393252,251.37794936402236,981.7462181522309,1
Synth-Earth-406,2.868054430348777,1.0487718620819901,5660.905384427597,257.0126666478892,475.4545950337188,1
Synth-Earth-407,2.6085159273848877,1.2514591564962516,4688.428805875606,308.4855429501787,311.9099231012478,1
Synth-Earth-408,1.8299010867580459,0.9456069938809313,4934.047384291337,326.12148670363007,463.1593157636486,1
Synth-Earth-409,3.0536880403081454,1.0499920515350054,4545.871612707451,434.44743217373843,777.446001916751,1
Synth-Earth-410,2.795413418361485,0.9019020997478309,5021.787878145813,234.84286711845292,145.45285723115288,1
Synth-Earth-411,3.308669722627598,1.311760490880074,4996.411740836723,403.6749984090304,734.7314461941866,1
Synth-Earth-412,2.29526478396391,1.0650472813503085,4647.108863332953,420.80877419417334,926.6243559445298,1
Synth-Earth-413,2.5280702291684487,1.314435096744279,5448.572070269769,394.40972442756686,980.4291146555867,1
Synth-Earth-414,2.080272706332428,1.3359760522628257,4911.808650143923,236.56916324326494,187.22550905549147,1
Synth-Earth-415,2.5793235904439165,1.237174617589036,4907.783346264949,269.7816511804798,663.6942221011574,1
Synth-Earth-416,2.3691270802450815,1.3967266572216532,5604.464579370795,302.6057096017096,21.835072784959767,1
Synth-Earth-417,1.5978984040391886,1.3128731056874376,5767.3033524400325,430.8640034537576,417.79884554763987,1
Synth-Earth-418,2.1374005329061143,1.117712175785774,4847.613668923782,406.2067087692325,651.1593198014554,1
Synth-Earth-419,1.3836266380438773,1.3792289763182939,5050.118644812127,217.55166862208893,483.2527305928859,1
Synth-Earth-420,1.4243076371981274,1.0895571075850474,5256.5919273924865,443.62213948192175,397.42493700779494,1
Synth-Earth-421,2.1343179628442512,0.9320759540718663,4991.092120064149,344.2140168152822,796.0116609433346,1
Synth-Earth-422,3.4554881534373765,0.9414093709627207,4950.018725260932,257.0878387875672,774.7431332098445,1
Synth-Earth-423,2.8377557065911656,1.1307562891410585,5078.697763985649,415.37930664998925,796.7272323932942,1
Synth-Earth-424,3.102669732857974,1.3994065833938127,5755.316793992766,284.695595615996,391.98108615725096,1
Synth-Earth-425,3.033877241090674,1.022988029594477,5343.30511111154,221.48869747546982,351.8049542531793,1
Synth-Earth-426,1.8944375751416236,1.3876008848669594,5724.749043070073,249.3255721560442,659.008750068453,1
Synth-Earth-427,2.0275512852484665,1.325941002912137,5666.88258835922,248.49692872231518,190.65055797857914,1
Synth-Earth-428,2.4198617136868057,1.0042496940822025,5053.6743892313025,232.12300174075295,678.1544839841355,1
Synth-Earth-429,0.8175670987592916,0.9296879290638782,5417.643117870746,373.21158044228696,555.6465527756933,1
Synth-Earth-430,3.407145803665995,1.172023817941504,5194.8553696221825,307.2410685110734,439.7752190098573,1
Synth-Earth-431,1.8683394711503851,0.9319621532457827,5418.355509508714,357.8113285231908,712.0301972701185,1
Synth-Earth-432,2.5617818129045107,1.2012016453330587,5670.63570678748,360.9560487917835,564.7557083389341,1
Synth-Earth-433,1.0616617906663874,0.9398268620256827,4682.286967258598,443.9529223112596,613.9400439938072,1
Synth-Earth-434,1.7754355049267467,0.9591162204538182,4654.046263990163,294.41937019919635,117.03139458043239,1
Synth-Earth-435,1.3953103890247616,0.9035988098301626,5173.361960641765,356.07040126049503,983.9544973317102,1
Synth-Earth-436,1.085681243503622,1.317580005561271,4733.838940074514,219.1281252952476,35.73142149268193,1
Synth-Earth-437,2.270344231532813,1.2291796708542733,5645.021316128707,449.75418533999834,85.23432667183934,1
Synth-Earth-438,1.0652152178244036,1.059332521592628,4734.785915015138,230.32465239594987,94.40621827987762,1
Synth-Earth-439,0.9894431836014703,1.3578406452564227,5321.84156146993,361.1872067719078,650.4360757401636,1
Synth-Earth-440,2.0053322949259202,1.1289221435523806,5471.234829841457,403.3056279310422,252.444070033254,1
Synth-Earth-441,2.0815111719261385,1.2662815042894124,5301.259930242751,301.1106072024615,299.33525042011274,1
Synth-Earth-442,0.7619529970093915,1.3937179153315233,4507.232910837299,342.85499059918106,32.16732936272804,1
Synth-Earth-443,1.6537991279257578,1.2883869538385433,5119.304480175102,449.61157976101197,847.5841651810994,1
Synth-Earth-444,1.7020093813029944,1.2238113313904313,4687.149558103848,439.1146683228053,674.8188524420358,1
Synth-Earth-445,2.710414851691344,1.2046766850729398,4754.96283670425,379.03073989897746,208.32739445176423,1
Synth-Earth-446,0.8135482654888532,0.9841441744870002,4715.274523563983,349.9180303283471,816.7045298540794,1
Synth-Earth-447,1.8568912692507478,1.3835124866993158,5610.080899025146,346.1097853035671,213.3443124172002,1
Synth-Earth-448,2.588480289740044,1.1407154070174885,4597.379889911513,360.3785489194414,886.735909029455,1
Synth-Earth-449,2.9231037268402345,1.1742984338434772,5739.178610924747,235.23731356178408,24.554482261550735,1
Synth-Earth-450,2.20040344952707,1.252995479782768,5778.080778785504,434.1262833625034,395.79017289435205,1
Synth-Earth-451,2.9528786676888714,0.9547033356488278,5558.416664582113,216.02886965698607,474.5072349642812,1
Synth-Earth-452,1.2548545228983392,0.9117163242666103,5746.419906715009,217.20337217808898,328.46289226164043,1
Synth-Earth-453,1.2795792001311919,1.1814320414852044,5305.4435339440515,402.08782178422564,972.8644373364107,1
Synth-Earth-454,2.857973280918646,0.9341545072902984,5031.062199744658,242.43739552279743,106.58952037891265,1
Synth-Earth-455,1.7450428521610009,1.2388072859109598,4974.921748581842,281.4417148026997,136.49725318120102,1
Synth-Earth-456,3.0186045683538847,1.3447066558436092,4756.882495956911,233.1008655582443,676.028564356719,1
Synth-Earth-457,1.440334235182838,1.2423520100218572,4885.621208311561,233.56873542007162,801.4436204019596,1
Synth-Earth-458,1.0187398687264795,1.3031867608536751,5743.01089065731,284.47174876032716,547.6723166111148,1
Synth-Earth-459,2.0339993523514206,1.120510265475393,5132.867780205959,350.0270936486742,15.064197662001465,1
Synth-Earth-460,2.8153597379688104,1.3984076664623752,4727.8364050944765,309.0905979966454,306.2574849166316,1
Synth-Earth-461,2.6402984566183685,1.0419763273761609,5442.347589568769,393.8818432984899,577.7747764956866,1
Synth-Earth-462,1.9033047145662443,1.339700434497295,5342.649559359748,330.74857879718536,379.97856171390885,1
Synth-Earth-463,2.690794612823349,1.2862129981705872,5096.01647415985,265.09408485628626,940.4444827008667,1
Synth-Earth-464,2.430907603232739,1.3786661666530793,5344.957813650254,299.9656421355159,81.746908577862,1
Synth-Earth-465,2.6017575075451216,1.2844329857989198,5493.369485270646,250.3851712466914,710.419351908008,1
Synth-Earth-466,1.7885678157483453,1.0784423272304187,5464.871619842775,375.47833117389604,62.321640037162005,1
Synth-Earth-467,2.054175255120918,1.1974953153587258,4929.1030433412225,371.92437291523413,824.2412328290511,1
Synth-Earth-468,3.406129598653008,0.997787504215384,5129.367463541644,213.09046002539606,30.884057771273802,1
Synth-Earth-469,1.0358503275691087,1.3920408049778101,5071.205506157485,367.1509856520673,893.6345396028162,1
Synth-Earth-470,0.9082236097934389,1.0395869670285234,5398.839905293101,300.5828196042298,903.1258616729203,1
Synth-Earth-471,1.0602647286752864,1.3542640461404152,5401.76049598134,380.0825829906165,172.6968447860496,1
Synth-Earth-472,1.5692868502013941,1.0297476015834848,5638.065799763689,447.18711956260097,24.960107048561586,1
Synth-Earth-473,1.2278839328768894,1.1893630975267018,4729.3165233453865,400.150883576514,525.344988382933,1
Synth-Earth-474,3.328042003759238,1.0824266755431167,5330.823248593014,336.37431957293313,391.564284848854,1
Synth-Earth-475,1.161720826167941,0.9471082696683444,4650.077822592847,280.8775614821124,669.5155982724705,1
Synth-Earth-476,2.4241775561443735,1.2708074649321046,4892.6446669082225,237.20310676537463,893.6770681380798,1
Synth-Earth-477,2.4081371594774788,1.0728924915940232,5188.465710811342,225.81734392043938,390.5558427829165,1
Synth-Earth-478,1.030063227592548,0.988193065103567,5615.768644645475,397.6659961995754,462.926262222435,1
Synth-Earth-479,2.4782547090577838,1.0524983442380647,4655.412080484024,334.7035494658779,809.3335623509249,1
Synth-Earth-480,1.2373133249567134,1.1712352464191405,5272.6381828325575,209.89886876317203,977.7981698133016,1
Synth-Earth-481,0.939263054100931,1.1364963160698145,4992.349629996508,348.6094590513297,165.87243337480396,1
Synth-Earth-482,1.3751227763664455,1.1216303426461856,5684.821387193205,425.34019916566876,252.291980360581,1
Synth-Earth-483,1.305931957999681,1.0342455917936615,5412.997763050714,278.9900683712126,400.58282311810535,1
Synth-Earth-484,1.6016110339223006,1.3036582283347335,5503.658099734602,285.16513765396957,644.206119473371,1
Synth-Earth-485,2.451701913435012,1.2509892016551247,4535.96050765168,297.235243261862,369.4179575778045,1
Synth-Earth-486,2.6823872493190803,1.2865480976604076,5333.223523633746,437.57619819789613,576.5266044819668,1
Synth-Earth-487,3.4625617070843626,1.2593421260740798,5618.572144776168,362.77248916253336,329.8145129692746,1
Synth-Earth-488,2.048285231819157,1.2852291861617011,4916.672409539168,423.011693834865,825.8449735027439,1
Synth-Earth-489,0.7165245843275966,1.0911979577868955,5678.148032400963,440.296528717698,392.15172813479944,1
Synth-Earth-490,2.8662811910457613,1.2355141822788738,5093.661298920129,440.98297223518813,612.3532494685289,1
Synth-Earth-491,1.3718642137923627,1.2035928212444778,5432.049727671292,307.51291674589686,355.25123440496054,1
Synth-Earth-492,1.629921357526803,1.2983398136854665,5762.020571575852,366.39225509372386,964.8344861062656,1
Synth-Earth-493,3.222523980432138,1.3999042090174059,5033.6546648075155,220.71096417900253,884.1007452937853,1
Synth-Earth-494,1.8183561143497804,0.9276915554363196,4787.757096054605,420.6526559826194,729.6837792062745,1
Synth-Earth-495,2.521330871593155,1.161412172294702,4846.71199000388,321.86519137072736,399.5223013167647,1
Synth-Earth-496,2.4915916588932747,1.067989351453096,4829.201925757075,292.06786475933455,325.6697146494164,1
Synth-Earth-497,2.6402088082585973,1.3244233411952193,5406.451345528576,284.21996646877835,197.7479959562887,1
Synth-Earth-498,3.09266106182171,1.3433354821656682,5542.545558004011,372.05489382585245,471.71787593114476,1
Synth-Earth-499,1.527067499482254,1.1309065898428254,5049.545112166646,276.0062091221648,203.83025906440665,1
Synth-Earth-500,3.130719063013343,1.0875775293383325,5378.241745818846,228.8935776989961,987.104533389327,1
Synth-Earth-501,2.778350892790024,1.3018644363299656,5004.258724848092,243.63539392774197,545.4511649011539,1
Synth-Earth-502,1.5068208459312231,0.9707179889576405,4738.933441169659,409.7215076722604,873.8118113330318,1
Synth-Earth-503,2.2110507796800043,0.9018635026831178,5017.591887223784,245.60609036246626,108.93776888781696,1
Synth-Earth-504,2.9433019051136178,1.063508571961886,5261.793522741837,285.153336358216,963.2135701358686,1
Synth-Earth-505,2.820429551522702,1.0656580039874959,4634.431596330783,259.3182854874248,350.40359846359087,1
Synth-Earth-506,1.0733036059515575,1.2601921140079106,5257.773018811164,209.64719554939927,165.13592175489188,1
Synth-Earth-507,1.862822947764041,0.9702085826810459,5761.099072487257,294.02482866676854,112.5854374125904,1
Synth-Earth-508,2.637773531615133,1.186689317821714,5739.981256145045,266.200384873336,259.82914499279775,1
Synth-Earth-509,2.659041590686095,1.3188830046006188,5451.7516400528475,337.0143007520594,802.0309892661464,1
Synth-Earth-510,0.7029697332832355,1.0421895240401726,5444.606739696078,374.215417454881,602.149219571883,1
Synth-Earth-511,1.072019471724425,1.0402070289418444,4937.665004790875,447.0268880641972,574.0801761490438,1
Synth-Earth-512,2.3757177565682546,1.1348217334083408,5086.689041846743,297.3271071991952,876.2470741691375,1
Synth-Earth-513,3.05970855709361,1.3946720935420887,4977.44124170782,202.0339807239608,977.8849236889533,1
Synth-Earth-514,3.1483475788795454,1.0129724678896515,5257.44212000687,204.1261504340315,486.6473584248648,1
Synth-Earth-515,1.947234670217947,1.2461796637953926,5527.842066219944,258.6970829459369,450.4252841702958,1
Synth-Earth-516,1.461157398828515,1.1991581937712756,5690.848684475741,424.8782976253491,745.4395539437988,1
Synth-Earth-517,2.2263869848338893,0.90055617094903,4595.114724204596,216.17118227786935,999.1781834454125,1
Synth-Earth-518,1.3575768212363504,1.2969005568448413,4747.716423073691,205.4178898708018,760.2134734493933,1
Synth-Earth-519,1.6798273004305315,1.3521410170399792,5523.364356919314,298.9732307380694,816.6018779194488,1
Synth-Earth-520,1.6211705607712865,1.136802455121369,5218.198882384739,313.7012837990426,109.55772670510034,1
Synth-Earth-521,0.8110684000881971,1.3266904648791784,4704.541685802654,326.84090993831694,58.811490083512716,1
Synth-Earth-522,0.7927927893026292,1.3706970643388974,5098.957337557442,431.1838796434946,445.99924634083123,1
Synth-Earth-523,2.4498103337990838,1.0277697293883639,4737.401836493324,272.0294529527178,449.8349229211533,1
Synth-Earth-524,2.3248195466653283,0.9779993160064777,5219.534252723472,210.86617043622635,538.2632557196165,1
Synth-Earth-525,3.198365862307309,1.2498397414636002,5607.178327799115,326.8657729309799,54.909603662343585,1
Synth-Earth-526,2.752708256710542,1.2047252180561703,4663.793545014209,236.16730888954606,202.8878856107758,1
Synth-Earth-527,1.7772983170257928,1.3497163371441778,5570.604107483457,338.2435634997855,708.5756114590275,1
Synth-Earth-528,2.81381656991163,1.2950173268616838,5229.85444471301,253.03750440548544,654.7468245197515,1
Synth-Earth-529,3.2336773638590035,1.089386730596397,5075.989796265272,294.50659639227774,614.5706480280865,1
Synth-Earth-530,3.465766628539493,1.0893340705213395,5617.821254471202,359.6572429801222,912.0124190054469,1
Synth-Earth-531,3.2101847307827143,1.2320546346848356,4530.51710379496,394.5879097151742,176.0444597996362,1
Synth-Earth-532,1.0878906894945135,1.21200441845693,5132.212087466155,389.74182151548723,842.8278692257702,1
Synth-Earth-533,2.4528750246042854,1.005961758428833,4764.883423641198,380.9594403981138,296.6246772627835,1
Synth-Earth-534,0.9759417504511018,0.9671898023655833,5677.731858722584,390.9784840411214,782.0652678343279,1
Synth-Earth-535,1.1865319322667478,1.2705426804011626,5491.8736926332,407.1444734990081,637.7498899563356,1
Synth-Earth-536,0.8437832680239641,1.282697425370488,4947.846103225893,231.17738588348755,894.9663348070175,1
Synth-Earth-537,1.6764776975792932,1.3811237250692139,4740.426573979399,302.63322424228204,685.6635712696504,1
Synth-Earth-538,2.8066271242448675,1.1054193165644701,5590.530991237396,258.31969920586016,878.1867945568986,1
Synth-Earth-539,1.9251860151026015,1.2671616099791552,5733.005025547678,223.46771831622308,699.7736150350562,1
Synth-Earth-540,1.872804816913036,1.1583947000611203,5731.623249243421,262.1672188679218,660.3782169060635,1
Synth-Earth-541,2.2156695047529786,0.957488350736502,5581.656940238075,331.5395274006864,70.36397482983656,1
Synth-Earth-542,3.300122757754723,1.2202138444145094,5352.651260444821,255.2961411784915,295.79680142194405,1
Synth-Earth-543,1.7598783637260322,1.1462725992878284,4806.611599836239,431.54924919397865,75.04789063199776,1
Synth-Earth-544,2.546824474267397,0.9935999844531648,4527.922663523287,259.12897982434777,356.2938083933909,1
Synth-Earth-545,0.9881414054318476,1.2022259939251183,4813.2501909831035,257.13450936555626,674.0867193280026,1
Synth-Earth-546,3.3272810289082573,1.333162583178064,4688.290490254409,432.07400819705435,379.39044859146844,1
Synth-Earth-547,3.0185420776986467,0.9438637139171537,4647.045909770439,401.0643656799221,345.14392811198906,1
Synth-Earth-548,3.0902820653106087,1.2562020947881507,4620.790821104734,435.4944137201227,134.3396463168364,1
Synth-Earth-549,2.4095650526968697,1.0494684527496563,4953.776639464861,326.0325349497115,629.7810173951432,1
Synth-Earth-550,2.9818426759787195,0.9110821289899369,5249.042013201774,390.9685639353825,149.08038508327095,1
Synth-Earth-551,0.7447952101294519,1.1565633569116687,4781.057350991464,226.38956316232176,907.5948339241032,1
Synth-Earth-552,1.7856273018853197,1.0575918139276843,5057.243179146439,449.3500457358097,23.66705115348834,1
Synth-Earth-553,0.964399757353144,1.3596410888689712,5710.112813987908,308.8905907744256,147.05633360407165,1
Synth-Earth-554,0.8469958627299723,1.0826514971535854,5518.193440993412,344.9204903001022,728.8350316607264,1
Synth-Earth-555,2.0604214208199423,1.219942297590398,4840.158451764324,336.74659157620346,981.6533166919527,1
Synth-Earth-556,3.0593227092189785,1.2291807729634225,5608.938672501451,430.9280976627556,461.99272826845464,1
Synth-Earth-557,3.2329558737152,1.2970381192005114,5472.347049074707,444.2558723165673,328.26009011181293,1
Synth-Earth-558,2.592613959402354,1.0724342307668937,5794.058769813329,365.1871606448407,408.23206820924,1
Synth-Earth-559,0.8393177578243839,1.3958405374876257,4646.078338175113,420.47760839367254,875.3673868164296,1
Synth-Earth-560,1.8981248812708031,1.144027411225931,5116.77147084713,442.83231814947044,968.7175212390976,1
Synth-Earth-561,2.2396306527392955,1.138248773228895,5372.771181994125,438.9668778207093,627.9276970632335,1
Synth-Earth-562,0.8139911427327265,1.2456853278055895,5484.397103176646,355.87410137567394,695.0732854362623,1
Synth-Earth-563,1.164005575636752,1.3867359609428778,4596.714458478351,294.3799874986455,421.04076514735624,1
Synth-Earth-564,2.8877209783659383,0.9135336433209934,5186.6017268164205,275.843127524162,529.3906668224504,1
Synth-Earth-565,2.0655884977928665,1.1772726283798398,4839.229119477015,354.1484559882748,328.1277672567262,1
